STATE_CODE,SHRP_ID,YEAR,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR
28,3083,1964,15.399999618530273,49,65
28,3083,1965,15.800000190734863,54,63
28,3083,1966,14.899999618530273,98,55
28,3083,1967,15.800000190734863,34,70
28,3083,1968,15.199999809265137,67,74
28,3083,1969,15.5,23,69
28,3083,1970,15.800000190734863,90,57
28,3083,1971,16.200000762939453,49,46
28,3083,1972,15.699999809265137,46,54
28,3083,1973,16.399999618530273,51,43
28,3083,1974,15.800000190734863,26,41
28,3083,1975,15.800000190734863,30,53
28,3083,1976,14.899999618530273,57,69
28,3083,1977,16.100000381469727,138,62
28,3083,1978,15.300000190734863,130,62
28,3083,1979,14.600000381469727,114,79
28,3083,1980,15.399999618530273,77,69
28,3083,1981,15.300000190734863,79,89
28,3083,1982,15.100000381469727,107,73
28,3083,1983,14.699999809265137,96,67
28,3083,1984,15.399999618530273,58,74
28,3083,1985,15.399999618530273,176,67
28,3083,1986,16.299999237060547,37,63
28,3083,1987,16.5,9,63
28,3083,1988,15.899999618530273,79,66
28,3083,1989,15.5,119,59
28,3083,1990,17.100000381469727,14,40
28,3083,1991,16.5,20,61
28,3083,1992,15.5,14,57
28,3083,1993,15.5,19,74
28,3083,1994,15.899999618530273,55,56
28,3083,1995,15.899999618530273,51,73
28,3083,1996,15.600000381469727,103,66
28,3083,1997,15.399999618530273,52,56
28,3083,1998,17.5,22,46
28,3083,1999,17.0,28,56
28,3083,2000,16.399999618530273,72,72
28,3083,2001,16.0,41,65
28,3083,2002,16.299999237060547,28,68
28,3083,2003,16.0,39,70
28,3083,2004,16.399999618530273,45,61
28,3083,2005,16.600000381469727,18,63
28,3083,2006,16.799999237060547,26,66
28,3083,2007,17.0,26,71
28,3083,2008,15.699999809265137,36,80
28,3083,2009,15.800000190734863,31,58
28,3083,2010,16.399999618530273,93,72
28,3083,2011,16.700000762939453,56,54
28,3083,2012,17.299999237060547,11,54
28,3083,2013,15.399999618530273,19,77
28,3083,2014,14.899999618530273,102,86
28,3083,2015,16.5,65,58
28,3083,2016,17.200000762939453,25,59
28,3083,2017,17.399999618530273,30,43
28,3083,2018,16.600000381469727,70,53
28,3083,2019,16.899999618530273,13,55
28,3083,2020,16.799999237060547,3,42
28,3083,2021,16.399999618530273,57,54
28,3083,2022,16.399999618530273,46,75
28,1016,1971,17.5,16,41
28,1016,1972,17.600000381469727,10,41
28,1016,1973,17.700000762939453,16,48
28,1016,1974,17.600000381469727,1,41
28,1016,1975,17.399999618530273,9,46
28,1016,1976,15.800000190734863,25,67
28,1016,1977,17.200000762939453,61,53
28,1016,1978,16.399999618530273,57,67
28,1016,1979,16.0,43,56
28,1016,1980,16.799999237060547,33,57
28,1016,1981,16.600000381469727,47,66
28,1016,1982,17.100000381469727,55,52
28,1016,1983,16.0,57,59
28,1016,1984,17.0,28,61
28,1016,1985,17.399999618530273,69,61
28,1016,1986,17.5,17,53
28,1016,1987,16.899999618530273,2,64
28,1016,1988,16.600000381469727,30,62
28,1016,1989,16.600000381469727,62,55
28,1016,1990,18.100000381469727,7,41
28,1016,1991,17.600000381469727,6,60
28,1016,1992,16.700000762939453,5,50
28,1016,1993,16.600000381469727,4,56
29,1005,1976,12.600000381469727,201,99
29,1005,1977,13.300000190734863,372,75
29,1005,1978,12.300000190734863,406,69
29,1005,1979,12.0,384,90
29,1005,1980,12.899999618530273,262,92
29,1005,1981,13.300000190734863,196,95
29,1005,1982,12.600000381469727,301,92
29,1005,1983,12.5,291,87
29,1005,1984,12.800000190734863,170,93
29,1005,1985,12.300000190734863,386,79
29,1005,1986,13.899999618530273,130,92
29,1005,1987,13.800000190734863,82,90
29,1005,1988,12.600000381469727,245,109
29,1005,1989,12.399999618530273,328,89
29,1005,1990,14.300000190734863,86,84
29,1005,1991,14.100000381469727,132,79
29,1005,1992,13.199999809265137,34,84
29,1005,1993,12.800000190734863,163,78
29,1005,1994,13.600000381469727,168,65
29,1005,1995,13.300000190734863,171,81
29,1005,1996,12.399999618530273,275,78
29,1005,1997,12.899999618530273,173,72
29,1005,1998,14.800000190734863,95,56
29,1005,1999,14.699999809265137,106,60
29,1005,2000,14.300000190734863,170,64
29,1005,2001,15.0,65,66
29,1005,2002,12.600000381469727,189,102
29,1005,2003,13.100000381469727,206,78
29,1005,2004,13.399999618530273,183,60
29,1005,2005,14.100000381469727,120,64
29,1005,2006,14.300000190734863,78,76
29,1005,2007,14.0,157,81
29,1005,2008,12.600000381469727,186,92
29,1005,2009,12.899999618530273,156,75
29,1005,2010,13.199999809265137,345,66
29,1005,2011,14.5,135,58
29,1005,2012,15.5,84,61
29,1005,2017,15.5,85,49
29,1005,2018,14.100000381469727,147,78
29,1005,2019,14.300000190734863,107,76
29,1005,2020,14.399999618530273,44,64
29,1005,2021,14.899999618530273,149,50
29,1005,2022,14.399999618530273,157,76
29,1005,1960,13.100000381469727,259,65
29,1005,1961,13.399999618530273,128,57
29,1005,1962,13.5,245,52
29,1005,1963,13.800000190734863,334,54
29,1005,1964,14.300000190734863,100,71
29,1005,1965,14.199999809265137,173,59
29,1005,1966,13.399999618530273,121,43
29,1005,1967,13.199999809265137,79,37
29,1005,1968,13.5,132,50
29,1005,1969,12.600000381469727,105,77
29,1005,1970,12.699999809265137,276,81
29,1005,1971,13.5,184,82
29,1005,1972,13.199999809265137,256,77
29,1005,1973,13.899999618530273,199,59
29,1005,1974,13.100000381469727,187,79
29,1005,1975,13.399999618530273,116,98
30,1001,1953,9.0,245,107
30,1001,1954,7.199999809265137,674,92
30,1001,1955,5.699999809265137,983,84
30,1001,1956,7.5,635,105
30,1001,1957,7.0,743,94
30,1001,1958,8.300000190734863,521,81
30,1001,1959,7.099999904632568,627,97
30,1001,1960,7.800000190734863,644,80
30,1001,1961,8.199999809265137,462,123
30,1001,1962,7.199999809265137,793,69
30,1001,1963,8.300000190734863,678,90
30,1001,1964,7.0,764,100
30,1001,1965,6.699999809265137,755,87
30,1001,1966,7.099999904632568,786,97
30,1001,1967,7.699999809265137,640,101
30,1001,1968,6.900000095367432,654,100
30,1001,1969,6.099999904632568,1148,73
30,1001,1970,6.699999809265137,773,123
30,1001,1971,7.0,806,103
30,1001,1972,6.300000190734863,941,106
30,1001,1973,8.100000381469727,599,99
30,1001,1974,8.300000190734863,435,108
30,1001,1975,5.699999809265137,924,96
30,1001,1976,8.5,493,105
30,1001,1977,7.199999809265137,682,107
30,1001,1978,5.199999809265137,1273,75
30,1001,1979,7.0,849,106
30,1001,1980,6.900000095367432,702,121
30,1001,1981,8.0,329,127
30,1001,1982,5.199999809265137,862,133
30,1001,1983,6.800000190734863,615,136
30,1001,1984,6.699999809265137,569,135
30,1001,1985,5.5,931,110
30,1001,1986,7.699999809265137,421,130
30,1001,1987,8.600000381469727,313,122
30,1001,1988,7.900000095367432,525,117
30,1001,1989,6.0,774,116
30,1001,1990,7.300000190734863,603,127
30,1001,1991,7.5,465,138
30,1001,1992,7.699999809265137,373,145
30,1001,1993,5.5,735,128
30,1001,1994,7.699999809265137,542,125
30,1001,1995,6.800000190734863,529,127
30,1001,1996,4.900000095367432,1169,115
30,1001,1997,7.099999904632568,559,120
30,1001,1998,7.900000095367432,497,126
30,1001,1999,8.5,185,133
30,1001,2000,7.199999809265137,547,134
30,1001,2001,8.199999809265137,397,140
30,1001,2002,6.300000190734863,622,133
30,1001,2003,7.800000190734863,578,120
30,1001,2004,7.400000095367432,410,132
30,1001,2005,7.5,617,105
30,1001,2006,8.199999809265137,405,130
30,1001,2007,7.900000095367432,528,102
30,1001,2008,6.5,617,142
30,1001,2009,6.400000095367432,683,141
30,1001,2010,6.900000095367432,524,117
30,1001,2011,6.900000095367432,539,130
30,1001,2012,8.100000381469727,404,129
30,1001,1948,7.0,714,93
30,1001,1949,7.099999904632568,972,65
30,1001,1950,5.800000190734863,964,101
30,1001,1951,4.699999809265137,1098,92
30,1001,1952,7.699999809265137,608,85
34,1638,1961,11.5,255,69
34,1638,1962,11.199999809265137,239,82
34,1638,1963,11.100000381469727,297,73
34,1638,1964,12.300000190734863,116,88
34,1638,1965,11.699999809265137,168,81
34,1638,1966,11.699999809265137,191,72
34,1638,1967,11.5,147,90
34,1638,1968,12.0,226,80
34,1638,1969,11.899999618530273,134,99
34,1638,1970,12.300000190734863,200,82
34,1638,1971,12.699999809265137,145,68
34,1638,1972,11.899999618530273,118,83
34,1638,1973,13.199999809265137,104,66
34,1638,1974,12.5,83,82
34,1638,1975,12.899999618530273,69,90
34,1638,1976,12.100000381469727,178,87
34,1638,1977,12.5,284,62
34,1638,1978,11.699999809265137,250,71
34,1638,1979,12.399999618530273,232,57
34,1638,1980,12.399999618530273,191,81
34,1638,1981,12.100000381469727,188,81
34,1638,1982,12.199999809265137,206,76
34,1638,1983,12.800000190734863,138,68
34,1638,1984,12.5,159,73
34,1638,1985,12.899999618530273,179,73
34,1638,1986,12.800000190734863,113,80
34,1638,1987,12.699999809265137,103,89
34,1638,1988,12.199999809265137,176,86
34,1638,1989,12.0,206,82
34,1638,1990,13.800000190734863,30,70
34,1638,1991,13.899999618530273,50,83
34,1638,1992,12.199999809265137,70,82
34,1638,1993,12.899999618530273,111,76
34,1638,1994,13.0,181,72
34,1638,1995,13.100000381469727,135,85
34,1638,1996,12.300000190734863,175,70
34,1638,1997,12.699999809265137,72,74
34,1638,1998,14.5,31,48
34,1638,1999,13.699999809265137,67,70
34,1638,2000,12.600000381469727,150,71
34,1638,2001,13.5,51,79
34,1638,2002,13.399999618530273,33,82
34,1638,2003,13.100000381469727,140,65
34,1638,2004,13.5,154,62
34,1638,2005,13.899999618530273,132,70
34,1638,2006,14.600000381469727,19,55
34,1638,2007,13.5,137,73
34,1638,2008,13.699999809265137,66,72
34,1638,2009,13.199999809265137,124,64
34,1638,2010,14.300000190734863,101,69
34,1638,2011,14.300000190734863,83,66
34,1638,2012,14.800000190734863,29,46
35,1022,1977,10.199999809265137,230,132
35,1022,1978,10.100000381469727,245,114
35,1022,1979,9.0,355,134
35,1022,1980,10.100000381469727,111,154
35,1022,1981,10.600000381469727,91,141
35,1022,1982,8.899999618530273,254,134
35,1022,1983,9.399999618530273,189,139
35,1022,1984,9.5,198,151
35,1022,1985,9.699999809265137,263,116
35,1022,1986,10.100000381469727,94,129
35,1022,1987,9.199999809265137,318,120
35,1022,1988,9.399999618530273,336,126
35,1022,1989,10.600000381469727,215,120
35,1022,1990,9.699999809265137,350,103
35,1022,1991,9.300000190734863,258,133
35,1022,1992,9.600000381469727,289,117
35,1022,1993,9.899999618530273,111,151
35,1022,1994,10.699999809265137,161,139
35,1022,1995,10.699999809265137,114,120
35,1022,1996,10.899999618530273,145,138
35,1022,1997,9.899999618530273,237,127
35,1022,1998,10.399999618530273,147,145
35,1022,1999,10.600000381469727,98,145
35,1022,2000,11.0,136,137
35,1022,2001,10.699999809265137,221,122
35,1022,2002,10.5,189,135
35,1022,2003,11.199999809265137,103,149
35,1022,2004,10.0,209,146
35,1022,2005,10.600000381469727,102,115
35,1022,2006,9.899999618530273,150,172
35,1022,2007,10.199999809265137,354,102
35,1022,2008,9.399999618530273,362,128
35,1022,2009,10.100000381469727,242,146
35,1022,2010,9.5,394,155
35,1022,2011,9.600000381469727,353,137
35,1022,2012,10.800000190734863,212,140
35,1112,1980,16.0,40,99
35,1112,1981,16.0,15,78
35,1112,1982,15.800000190734863,60,74
35,1112,1983,15.5,82,85
35,1112,1984,15.399999618530273,21,82
35,1112,1985,15.699999809265137,63,88
35,1112,1986,16.0,37,70
35,1112,1987,15.199999809265137,57,97
35,1112,1988,15.300000190734863,30,105
35,1112,1989,16.399999618530273,66,80
35,1112,1990,16.399999618530273,20,76
35,1112,1991,15.899999618530273,8,81
35,1112,1992,15.800000190734863,13,72
35,1112,1993,16.100000381469727,10,88
35,1112,1994,17.299999237060547,8,70
35,1112,1995,16.600000381469727,15,59
35,1112,1996,17.100000381469727,42,71
35,1112,1997,16.700000762939453,54,69
35,1112,1998,17.899999618530273,14,57
35,1112,1999,17.700000762939453,3,53
35,1112,2000,17.700000762939453,12,69
35,1112,2001,17.5,10,58
35,1112,2002,16.899999618530273,5,78
35,1112,2003,18.0,2,62
35,1112,2004,16.799999237060547,24,45
35,1112,2005,17.0,13,46
35,1112,2006,17.600000381469727,2,55
35,1112,2007,16.600000381469727,17,77
35,1112,2008,17.0,4,69
35,1112,2009,17.299999237060547,7,78
35,1112,2010,17.0,10,73
35,1112,2011,18.0,66,63
35,1112,2012,18.100000381469727,0,62
35,1112,2017,18.200000762939453,10,42
35,1112,2018,17.5,21,74
35,1112,2019,17.299999237060547,5,65
35,1112,2020,18.5,7,47
35,1112,2021,18.0,44,60
35,1112,2022,17.600000381469727,17,90
35,2006,1977,9.800000190734863,312,138
35,2006,1978,9.699999809265137,269,142
35,2006,1979,8.100000381469727,423,152
35,2006,1980,9.300000190734863,108,186
35,2006,1981,9.600000381469727,121,178
35,2006,1982,7.800000190734863,333,201
35,2006,1983,8.199999809265137,279,187
35,2006,1984,8.300000190734863,267,190
35,2006,1985,8.600000381469727,328,151
35,2006,1986,9.300000190734863,124,168
35,2006,1987,8.300000190734863,365,154
35,2006,1988,8.5,392,148
35,2006,1989,9.5,291,151
35,2006,1990,8.699999809265137,421,140
35,2006,1991,8.5,310,158
35,2006,1992,8.600000381469727,366,139
35,2006,1993,8.899999618530273,156,179
35,2006,1994,9.600000381469727,208,160
35,2006,1995,9.300000190734863,159,173
35,2006,1996,9.600000381469727,202,174
35,2006,1997,8.800000190734863,307,170
35,2006,1998,9.100000381469727,192,179
35,2006,1999,9.0,160,188
35,2006,2000,9.699999809265137,199,177
35,2006,2001,9.600000381469727,301,157
35,2006,2002,9.300000190734863,274,169
35,2006,2003,10.100000381469727,133,168
35,2006,2004,8.899999618530273,265,173
35,2006,2005,9.5,158,167
35,2006,2006,9.100000381469727,238,175
35,2006,2007,9.199999809265137,383,159
35,2006,2008,8.300000190734863,373,174
35,2006,2009,9.199999809265137,290,156
35,2006,2010,9.0,331,167
35,2006,2011,8.800000190734863,401,166
35,2006,2012,10.600000381469727,206,153
37,1030,1969,14.600000381469727,17,64
37,1030,1970,15.100000381469727,60,57
37,1030,1971,15.399999618530273,35,47
37,1030,1972,15.199999809265137,19,41
37,1030,1973,15.899999618530273,43,44
37,1030,1974,15.800000190734863,0,35
37,1030,1975,15.899999618530273,7,49
37,1030,1976,14.899999618530273,26,66
37,1030,1977,15.5,86,66
37,1030,1978,14.600000381469727,54,71
37,1030,1979,14.800000190734863,54,60
37,1030,1980,15.5,55,53
37,1030,1981,15.199999809265137,54,75
37,1030,1982,15.899999618530273,30,44
37,1030,1983,16.0,36,43
37,1030,1984,16.100000381469727,18,53
37,1030,1985,16.700000762939453,39,60
37,1030,1986,16.700000762939453,16,50
37,1030,1987,15.800000190734863,7,60
37,1030,1988,15.600000381469727,27,55
37,1030,1989,16.200000762939453,35,51
37,1030,1990,17.399999618530273,3,24
37,1030,1991,17.0,3,40
37,1030,1992,16.100000381469727,0,41
37,1030,1993,16.399999618530273,9,49
37,1030,1994,16.600000381469727,34,40
37,1030,1995,16.399999618530273,20,54
37,1030,1996,15.399999618530273,42,63
37,1030,1997,15.699999809265137,15,43
37,1030,1998,16.899999618530273,2,32
37,1030,1999,16.600000381469727,7,42
37,1030,2000,15.600000381469727,29,64
37,1030,2001,16.100000381469727,6,54
37,1030,2002,16.5,4,48
37,1030,2003,16.0,28,57
37,1030,2004,16.200000762939453,27,70
37,1030,2005,16.0,22,58
37,1030,2006,16.600000381469727,4,44
37,1030,2007,16.700000762939453,7,51
37,1030,2008,16.600000381469727,8,51
37,1030,2009,16.399999618530273,22,56
37,1030,2010,16.399999618530273,32,71
37,1030,2011,16.899999618530273,9,43
37,1030,2012,16.899999618530273,2,29
37,1030,2017,16.5,29,32
37,1030,2018,16.100000381469727,58,47
37,1030,2019,16.600000381469727,11,33
37,1030,2020,16.799999237060547,1,27
37,1030,2021,16.200000762939453,1,35
37,1030,2022,15.899999618530273,23,57
40,1015,1959,15.5,89,79
40,1015,1960,15.399999618530273,113,77
40,1015,1961,15.399999618530273,70,73
40,1015,1962,16.299999237060547,120,74
40,1015,1963,16.600000381469727,181,83
40,1015,1964,16.200000762939453,52,81
40,1015,1965,16.700000762939453,44,71
40,1015,1966,15.600000381469727,128,62
40,1015,1967,15.899999618530273,36,67
40,1015,1968,14.5,91,87
40,1015,1969,14.899999618530273,61,92
40,1015,1970,14.800000190734863,119,92
40,1015,1971,15.199999809265137,71,87
40,1015,1972,15.0,148,75
40,1015,1973,14.800000190734863,123,64
40,1015,1974,15.199999809265137,111,65
40,1015,1975,15.100000381469727,44,77
40,1015,1976,15.699999809265137,69,77
40,1015,1977,16.899999618530273,94,67
40,1015,1978,16.600000381469727,170,65
40,4165,1978,14.0,342,83
40,4165,1979,13.5,351,79
40,4165,1980,15.5,135,81
40,4165,1981,15.800000190734863,69,79
40,4165,1982,14.5,214,93
40,4165,1983,14.199999809265137,229,81
40,4165,1984,14.899999618530273,101,87
40,4165,1985,14.399999618530273,221,79
40,4165,1986,15.699999809265137,78,76
40,4165,1987,15.0,115,65
40,4165,1988,14.5,167,90
40,4165,1989,13.899999618530273,247,92
40,4165,1990,15.399999618530273,120,73
40,4165,1991,15.399999618530273,93,84
40,4165,1992,14.800000190734863,29,72
40,4165,1993,13.800000190734863,130,101
40,4165,1994,15.300000190734863,96,88
40,4165,1995,14.699999809265137,98,85
40,4165,1996,14.600000381469727,194,89
40,4165,1997,14.699999809265137,97,89
40,4165,1998,16.299999237060547,84,69
40,4165,1999,15.5,55,83
40,4165,2000,15.0,143,96
40,4165,2001,15.699999809265137,92,78
40,4165,2002,14.600000381469727,112,94
40,4165,2003,14.800000190734863,134,90
40,4165,2004,15.0,122,76
40,4165,2005,15.199999809265137,122,80
40,4165,2006,16.299999237060547,57,80
40,4165,2007,15.0,162,82
40,4165,2008,14.5,113,96
40,4165,2009,14.600000381469727,119,90
40,1015,1979,16.0,152,60
40,1015,1980,17.399999618530273,64,62
40,1015,1981,16.899999618530273,32,49
40,1015,1982,17.100000381469727,75,57
40,1015,1983,16.200000762939453,143,58
40,1015,1984,17.100000381469727,54,55
40,1015,1985,16.700000762939453,129,62
40,1015,1986,17.700000762939453,36,53
40,1015,1987,17.100000381469727,23,55
40,1015,1988,16.899999618530273,78,56
40,1015,1989,16.100000381469727,144,67
40,1015,1990,17.600000381469727,55,44
40,1015,1991,17.100000381469727,21,61
40,1015,1992,16.700000762939453,8,41
40,1015,1993,16.200000762939453,28,63
40,1015,1994,16.799999237060547,41,57
40,1015,1995,16.799999237060547,31,59
40,1015,1996,16.399999618530273,106,59
40,1015,1997,15.699999809265137,54,59
40,1015,1998,17.200000762939453,45,65
40,1015,1999,16.700000762939453,32,49
40,1015,2000,15.800000190734863,80,79
40,1015,2001,16.100000381469727,64,60
40,1015,2002,15.5,64,83
40,1015,2003,15.800000190734863,71,77
40,1015,2004,15.899999618530273,70,59
40,1015,2005,16.299999237060547,58,62
40,1015,2006,17.600000381469727,49,63
40,1015,2007,16.5,60,67
40,1015,2008,15.899999618530273,59,88
40,1015,2009,15.800000190734863,59,77
40,1015,2010,16.399999618530273,75,72
40,1015,2011,17.299999237060547,112,74
40,1015,2012,18.100000381469727,25,59
40,1015,2017,16.700000762939453,59,43
40,1015,2018,15.5,91,76
40,1015,2019,15.399999618530273,63,69
40,1015,2020,15.800000190734863,18,59
40,1015,2021,16.0,129,50
40,1015,2022,16.200000762939453,102,81
40,1017,1970,16.399999618530273,81,56
40,1017,1971,16.5,39,53
40,1017,1972,16.299999237060547,58,58
40,1017,1973,16.5,49,50
40,1017,1974,16.799999237060547,45,47
40,1017,1975,16.299999237060547,26,56
40,1017,1976,15.800000190734863,50,66
40,1017,1977,17.100000381469727,95,62
40,1017,1978,16.399999618530273,143,60
40,1017,1979,15.600000381469727,147,59
40,1017,1980,16.600000381469727,80,65
40,1017,1981,16.5,45,64
40,1017,1982,16.200000762939453,95,59
40,1017,1983,15.600000381469727,152,52
40,4165,2010,15.100000381469727,129,94
40,4165,2011,15.399999618530273,173,93
40,4165,2012,16.299999237060547,64,85
40,1017,1984,16.299999237060547,63,51
40,1017,1985,15.899999618530273,158,63
40,1017,1986,16.799999237060547,48,58
40,1017,1987,16.600000381469727,16,59
40,1017,1988,16.200000762939453,95,62
40,1017,1989,15.399999618530273,172,64
40,1017,1990,17.0,64,44
40,1017,1991,16.700000762939453,28,65
40,1017,1992,16.0,6,53
40,1017,1993,15.600000381469727,36,65
40,1017,1994,16.200000762939453,53,57
40,1017,1995,16.200000762939453,36,61
40,1017,1996,15.699999809265137,130,61
40,1017,1997,15.800000190734863,68,52
40,1017,1998,17.399999618530273,34,49
40,1017,1999,16.899999618530273,35,41
40,1017,2000,16.100000381469727,95,64
40,1017,2001,16.399999618530273,53,65
40,1017,2002,15.5,70,89
40,1017,2003,15.800000190734863,62,76
40,1017,2004,15.800000190734863,70,65
40,1017,2005,16.299999237060547,64,78
40,1017,2006,17.0,49,60
40,1017,2007,16.299999237060547,74,60
40,1017,2008,15.5,74,89
40,1017,2009,15.600000381469727,65,67
40,1017,2010,16.399999618530273,99,62
40,1017,2011,16.5,145,64
40,1017,2012,17.700000762939453,32,70
40,1017,2017,17.200000762939453,42,46
40,1017,2018,16.299999237060547,82,71
40,1017,2019,15.899999618530273,60,68
40,1017,2020,16.5,11,51
40,1017,2021,16.799999237060547,119,46
40,1017,2022,16.299999237060547,107,80
45,1008,1966,15.100000381469727,21,60
45,1008,1967,15.300000190734863,8,49
45,1008,1968,15.0,24,80
45,1008,1969,15.0,12,70
45,1008,1970,15.399999618530273,62,75
45,1008,1971,15.300000190734863,19,72
45,1008,1972,15.199999809265137,15,66
45,1008,1973,15.399999618530273,23,68
45,1008,1974,15.5,2,68
45,1008,1975,15.600000381469727,7,68
45,1008,1976,14.300000190734863,32,85
45,1008,1977,15.0,77,83
45,1008,1978,14.5,46,82
45,1008,1979,14.600000381469727,22,79
45,1008,1980,14.600000381469727,43,86
45,1008,1981,13.899999618530273,76,100
45,1008,1982,15.0,42,57
45,1008,1983,14.399999618530273,45,71
45,1008,1984,15.0,19,78
45,1008,1985,15.199999809265137,42,72
45,1008,1986,15.800000190734863,18,70
45,1008,1987,15.100000381469727,6,78
45,1008,1988,14.300000190734863,41,85
45,1008,1989,15.0,28,58
45,1008,1990,16.299999237060547,1,53
45,1008,1991,15.800000190734863,11,60
45,1008,1992,15.0,4,70
45,1008,1993,15.5,9,72
45,1008,1994,15.5,39,55
45,1008,1995,15.5,18,65
45,1008,1996,15.100000381469727,30,76
45,1008,1997,15.199999809265137,8,58
45,1008,1998,16.700000762939453,3,44
45,1008,1999,16.299999237060547,14,67
45,1008,2000,15.399999618530273,37,81
45,1008,2001,15.300000190734863,13,65
45,1008,2002,15.399999618530273,16,92
45,1008,2003,14.800000190734863,24,74
45,1008,2004,15.199999809265137,11,84
45,1008,2005,15.100000381469727,16,81
45,1008,2006,15.600000381469727,2,73
45,1008,2007,16.100000381469727,2,75
45,1008,2008,15.100000381469727,31,89
45,1008,2009,15.100000381469727,31,81
45,1008,2010,15.199999809265137,63,90
45,1008,2011,16.100000381469727,22,78
45,1008,2012,16.5,5,68
45,1008,2017,17.399999618530273,5,30
45,1008,2018,16.799999237060547,23,39
45,1008,2019,17.5,0,27
45,1008,2020,16.700000762939453,6,36
45,1008,2021,16.600000381469727,0,40
45,1008,2022,16.5,23,52
47,3075,1970,13.5,188,76
47,3075,1971,14.0,132,76
47,3075,1972,13.699999809265137,79,79
47,3075,1973,14.300000190734863,109,70
47,3075,1974,13.899999618530273,29,82
47,3075,1975,14.100000381469727,66,81
47,3075,1976,12.5,120,103
47,3075,1977,13.600000381469727,277,76
47,3075,1978,13.100000381469727,226,75
47,3075,1979,12.899999618530273,179,89
47,3075,1980,13.699999809265137,133,99
47,3075,1981,13.300000190734863,161,89
47,3075,1982,13.899999618530273,134,84
47,3075,1983,13.199999809265137,117,90
47,3075,1984,13.699999809265137,108,92
47,3075,1985,13.600000381469727,246,69
47,3075,1986,14.399999618530273,75,79
47,3075,1987,14.100000381469727,40,90
47,3075,1988,13.399999618530273,124,89
47,3075,1989,13.300000190734863,150,81
47,3075,1990,14.800000190734863,25,73
47,3075,1991,14.699999809265137,54,78
47,3075,1992,13.399999618530273,37,86
47,3075,1993,13.399999618530273,70,95
47,3075,1994,13.600000381469727,127,78
47,3075,1995,13.5,161,84
47,3075,1996,13.199999809265137,166,89
47,3075,1997,13.399999618530273,85,79
47,3075,1998,15.300000190734863,32,62
47,3075,1999,15.399999618530273,40,75
47,3075,2000,14.600000381469727,107,77
47,3075,2001,14.600000381469727,57,82
47,3075,2002,15.300000190734863,52,74
47,3075,2003,14.699999809265137,91,68
47,3075,2004,15.100000381469727,59,73
47,3075,2005,15.199999809265137,40,66
47,3075,2006,14.899999618530273,31,71
47,3075,2007,15.5,71,71
47,3075,2008,13.600000381469727,84,85
47,3075,2009,14.0,134,64
47,3075,2010,14.5,176,59
47,3075,2011,15.0,69,58
47,3075,2012,15.800000190734863,22,60
48,3559,1989,19.100000381469727,56,18
48,3559,1990,20.700000762939453,19,6
48,3559,1991,19.899999618530273,4,9
48,3559,1992,19.700000762939453,0,6
48,3559,1993,19.299999237060547,0,16
48,3559,1994,19.899999618530273,1,16
48,3559,1995,19.899999618530273,0,17
48,3559,1996,19.899999618530273,23,27
48,3559,1997,19.100000381469727,7,19
48,3559,1998,20.799999237060547,2,9
48,3559,1999,20.700000762939453,3,12
48,3559,2000,20.200000762939453,1,19
48,3559,2001,19.5,4,15
48,3559,2002,19.399999618530273,1,23
48,3559,2003,19.799999237060547,0,11
48,3559,2004,20.200000762939453,2,10
48,3559,2005,20.200000762939453,3,7
48,3559,2006,20.399999618530273,0,15
48,3559,2007,20.100000381469727,5,15
48,3559,2008,20.0,1,12
48,3559,2009,20.399999618530273,0,14
48,3559,2010,20.799999237060547,7,12
48,3559,2011,20.600000381469727,25,22
48,3559,2012,20.5,0,13
48,3559,2017,20.399999618530273,5,17
48,3559,2018,19.799999237060547,8,26
48,3559,2019,19.899999618530273,0,20
48,3559,2020,20.399999618530273,0,17
48,3559,2021,20.100000381469727,33,13
48,3559,2022,20.200000762939453,17,41
48,3609,1962,15.699999809265137,75,80
48,3609,1963,15.899999618530273,158,81
48,3609,1964,15.699999809265137,57,88
48,3609,1965,16.5,31,72
48,3609,1966,15.899999618530273,111,84
48,3609,1967,15.100000381469727,51,86
48,3609,1968,14.100000381469727,60,84
48,3609,1969,15.5,37,81
48,3609,1970,15.300000190734863,43,96
48,3609,1971,15.699999809265137,73,68
48,3609,1972,15.100000381469727,82,93
48,3609,1973,14.800000190734863,86,75
48,3609,1974,16.399999618530273,62,74
48,3609,1975,15.5,33,96
48,3609,1976,15.399999618530273,65,89
48,3609,1977,16.899999618530273,68,72
48,3609,1978,15.800000190734863,154,81
48,3609,1979,15.199999809265137,132,77
48,3609,1980,16.5,80,68
48,3609,1981,16.899999618530273,20,62
48,3609,1982,16.200000762939453,86,74
48,3609,1983,15.800000190734863,155,72
48,3609,1984,16.100000381469727,37,76
48,3609,1985,16.0,104,72
48,3609,1986,17.0,47,62
48,3609,1987,15.699999809265137,58,75
48,3609,1988,15.899999618530273,73,88
48,3609,1989,16.0,144,76
48,3609,1990,16.5,60,64
48,3609,1991,16.0,32,74
48,3609,1992,16.0,24,62
48,3609,1993,15.699999809265137,47,95
48,3609,1994,16.799999237060547,27,73
48,3609,1995,16.299999237060547,34,67
48,3609,1996,16.299999237060547,108,81
48,3609,1997,15.300000190734863,60,88
48,3609,1998,17.600000381469727,33,68
48,3609,1999,17.0,9,74
